sigma_e,sigma_eta,delta,kappa,log10_kappa
0.07,0.005,0.8,53.40383125609474,1.7275724149629086
0.07,0.005884519781214263,0.05,176.70891983476145,2.2472584721849977
0.07,0.005884519781214263,0.125,34.93136954063952,1.543215613186533
0.07,0.005884519781214263,0.2,22.680486672013668,1.3556523692994569
0.07,0.005884519781214263,0.27499999999999997,42.92087817855781,1.6326685992258818
0.07,0.005884519781214263,0.35,26.391985833662584,1.4214720694225627
0.07,0.005884519781214263,0.425,29.49694922813819,1.4697771006595357
0.07,0.005884519781214263,0.49999999999999994,23.95593237898015,1.3794130785198173
0.07,0.005884519781214263,0.5750000000000001,12.440986586795809,1.0948548218509253
0.07,0.005884519781214263,0.65,13.1181361699147,1.1178721346873475
0.07,0.005884519781214263,0.725,104.51179684194693,2.0191653145064254
0.07,0.005884519781214263,0.8,12.636813841247307,1.1016375877444435
0.07,0.006925514611100392,0.05,1096.69482977969,3.0400857960517684
0.07,0.006925514611100392,0.125,163.1452754798797,2.212574501582508
0.07,0.006925514611100392,0.2,30.222956006985903,1.4803369389818084
0.07,0.006925514611100392,0.27499999999999997,25.115636492291973,1.399944188730388
0.07,0.006925514611100392,0.35,8.883736513898793,0.948595669163158
0.07,0.006925514611100392,0.425,10.292286414568498,1.0125118632880055
0.07,0.006925514611100392,0.49999999999999994,32.11415513212572,1.506696500963782
0.07,0.006925514611100392,0.5750000000000001,15.59245431532561,1.1929144802760914
0.07,0.006925514611100392,0.65,24.636238439171166,1.3915743987107638
0.07,0.006925514611100392,0.725,143.82288904492125,2.157828008403289
0.07,0.006925514611100392,0.8,99.28810585978017,1.9968972256469002
0.07,0.008150665544821734,0.05,438.15514289430973,2.6416279136385237
0.07,0.008150665544821734,0.125,35.702944138423874,1.5527040304077409
0.07,0.008150665544821734,0.2,49.39846615584871,1.6937134640978804
0.07,0.008150665544821734,0.27499999999999997,47.90317328233308,1.680364283630832
0.07,0.008150665544821734,0.35,40.33189188619686,1.6056485943474341
0.07,0.008150665544821734,0.425,14.391669136024957,1.1581111660371648
0.07,0.008150665544821734,0.49999999999999994,21.29415644204069,1.3282604403795615
0.07,0.008150665544821734,0.5750000000000001,37.01492716017414,1.5683768990926483
0.07,0.008150665544821734,0.65,40.29176860537488,1.6052163311435768
0.07,0.008150665544821734,0.725,31.778680060593175,1.5021358546616193
0.07,0.008150665544821734,0.8,87.31801955383803,1.9411038769844946
0.07,0.009592550525713006,0.05,242.2623090888263,2.3842858523215473
0.07,0.009592550525713006,0.125,102.16324531638527,2.009294680267615
0.07,0.009592550525713006,0.2,44.060749713506844,1.6440518825938892
0.07,0.009592550525713006,0.27499999999999997,11.222352718264073,1.0500839144466088
0.07,0.009592550525713006,0.35,28.249355775844624,1.4510085482196704
0.07,0.009592550525713006,0.425,48.13895112877525,1.6824966234556789
0.07,0.009592550525713006,0.49999999999999994,15.465889857608891,1.1893749129671427
0.07,0.009592550525713006,0.5750000000000001,10.529716790014499,1.0224166904458871
0.07,0.009592550525713006,0.65,10.714255603742496,1.0299620028704033
0.07,0.009592550525713006,0.725,17.573196914322278,1.2448507754937366
0.07,0.009592550525713006,0.8,35.74247818447834,1.5531846607754514
0.07,0.011289510664171094,0.05,209.10798790797443,2.32037062314811
0.07,0.011289510664171094,0.125,134.87175781484103,2.1299210178018257
0.07,0.011289510664171094,0.2,40.84959960206603,1.6111878040394134
0.07,0.011289510664171094,0.27499999999999997,25.95295306141093,1.414186781271493
0.07,0.011289510664171094,0.35,44.45257205110711,1.6478968945590209
0.07,0.011289510664171094,0.425,25.117506321171536,1.3999765202278571
0.07,0.011289510664171094,0.49999999999999994,28.123126899228165,1.449063606517858
0.07,0.011289510664171094,0.5750000000000001,39.63585454457118,1.598088225970596
0.07,0.011289510664171094,0.65,13.70242106647656,1.136797308975042
0.07,0.011289510664171094,0.725,42.39152097140374,1.627278998961183
0.07,0.011289510664171094,0.8,37.373724484762,1.5725663796955065
0.07,0.013286669764708835,0.05,115.32525646654466,2.0619244290889434
0.07,0.013286669764708835,0.125,117.810717276636,2.071184800148783
0.07,0.013286669764708835,0.2,48.91381655781433,1.689431550478865
0.07,0.013286669764708835,0.27499999999999997,34.612096132495836,1.5392279012649555
0.07,0.013286669764708835,0.35,11.272669498830128,1.052026774194016
0.07,0.013286669764708835,0.425,16.51289030837407,1.2178230959833576
0.07,0.013286669764708835,0.49999999999999994,33.733621337451375,1.5280629656319034
0.07,0.013286669764708835,0.5750000000000001,19.633482658040354,1.2929973431565558
0.07,0.013286669764708835,0.65,20.967352930670494,1.3215436054692862
0.07,0.013286669764708835,0.725,36.38055620124272,1.5608693344548983
0.07,0.013286669764708835,0.8,46.24015693228216,1.6650192993464805
0.07,0.015637134211378124,0.05,94.03712487772218,1.9732993423922023
0.07,0.015637134211378124,0.125,65.30635361623304,1.8149554355819422
0.07,0.015637134211378124,0.2,53.396200703305716,1.727510356798412
0.07,0.015637134211378124,0.27499999999999997,27.583960744571367,1.4406566260896532
0.07,0.015637134211378124,0.35,17.603618402244894,1.245601945689841
0.07,0.015637134211378124,0.425,26.198866055896065,1.4182824945134682
0.07,0.015637134211378124,0.49999999999999994,37.26601480960378,1.5713129522188987
0.07,0.015637134211378124,0.5750000000000001,53.11544015594578,1.7252207847313559
0.07,0.015637134211378124,0.65,63.64407652249162,1.8037579892417215
0.07,0.015637134211378124,0.725,28.148508008006065,1.4494553803219248
0.07,0.015637134211378124,0.8,18.292931393610353,1.2622833055890097
0.07,0.018403405117671374,0.05,55.58949029480861,1.7449926919704388
0.07,0.018403405117671374,0.125,104.73217721793385,2.0200801319297756
0.07,0.018403405117671374,0.2,65.68032587869797,1.8174352989068958
0.07,0.018403405117671374,0.27499999999999997,65.96169665096647,1.8192918179348203
0.07,0.018403405117671374,0.35,26.390010393423008,1.4214395612623145
0.07,0.018403405117671374,0.425,22.75275905125352,1.357034067721969
0.07,0.018403405117671374,0.49999999999999994,55.91077219268074,1.7474954904111384
0.07,0.018403405117671374,0.5750000000000001,44.144605091287744,1.6448776360620376
0.07,0.018403405117671374,0.65,34.950899794556946,1.543458360933795
0.07,0.018403405117671374,0.725,27.71483664649209,1.4427123231689218
0.07,0.018403405117671374,0.8,8.858925716285956,0.9473810600612663
0.07,0.021659040291327404,0.05,22.898476963934545,1.3598065972675861
0.07,0.021659040291327404,0.125,149.83554642245636,2.1756148559789246
0.07,0.021659040291327404,0.2,54.13982058650149,1.733516812232022
0.07,0.021659040291327404,0.27499999999999997,79.04226805972293,1.8978593935189714
0.07,0.021659040291327404,0.35,44.692831683293015,1.6502378719006592
0.07,0.021659040291327404,0.425,25.992665600774284,1.4148508195681624
0.07,0.021659040291327404,0.49999999999999994,29.075781375281853,1.463531394678677
0.07,0.021659040291327404,0.5750000000000001,27.711504028616005,1.4426600975470247
0.07,0.021659040291327404,0.65,78.72534652906478,1.8961145809672595
0.07,0.021659040291327404,0.725,80.55735062413656,1.9061051746726914
0.07,0.021659040291327404,0.8,15.813639702053491,1.199031839609291
0.07,0.02549061020728657,0.05,21.748180010845072,1.3374229190231235
0.07,0.02549061020728657,0.125,48.690849577406276,1.6874473523557225
0.07,0.02549061020728657,0.2,50.371703607371686,1.702186639258928
0.07,0.02549061020728657,0.27499999999999997,40.477214985019195,1.6072106234402574
0.07,0.02549061020728657,0.35,51.37556177516166,1.7107565837798702
0.07,0.02549061020728657,0.425,52.89647238303844,1.7234267103024032
0.07,0.02549061020728657,0.49999999999999994,26.353628739852297,1.4208404234647012
0.07,0.02549061020728657,0.5750000000000001,40.64040908144713,1.6089580708536426
0.07,0.02549061020728657,0.65,33.89883813144395,1.530184813195712
0.07,0.02549061020728657,0.725,79.07376788096188,1.8980324335100718
0.07,0.02549061020728657,0.8,156.07106492151743,2.19332239371119
0.07,0.03,0.05,40.75430861572928,1.6101735298641846
0.07,0.03,0.125,23.037775770568363,1.362440546921402
0.07,0.03,0.2,72.7831292840906,1.862030723984442
0.07,0.03,0.27499999999999997,48.28470397544968,1.6838095731706662
0.07,0.03,0.35,44.61763111011619,1.6495065085046257
0.07,0.03,0.425,19.705135640682062,1.2945794286863717
0.07,0.03,0.49999999999999994,94.54802039826615,1.9756524402237912
0.07,0.03,0.5750000000000001,115.2883907010433,2.061785576953682
0.07,0.03,0.65,67.62622480746218,1.8301151438788434
0.07,0.03,0.725,22.234859402774404,1.3470343876283402
0.07,0.03,0.8,190.33262361131182,2.2795132341097286
0.07500000000000001,0.005,0.05,270.4468024881014,2.4320818511136997
0.07500000000000001,0.005,0.125,125.51755272227473,2.0987044630073934
0.07500000000000001,0.005,0.2,37.428119480776274,1.5731980071935419
0.07500000000000001,0.005,0.27499999999999997,157.01896700122256,2.195952115889755
0.07500000000000001,0.005,0.35,41.660114718730526,1.6197204615225058
0.07500000000000001,0.005,0.425,53.33242272709323,1.7269913127867358
0.07500000000000001,0.005,0.49999999999999994,439.0004876587996,2.6424650026735748
0.07500000000000001,0.005,0.5750000000000001,81.66422200604063,1.9120318290100395
0.07500000000000001,0.005,0.65,61.71632823484557,1.7904000801458089
0.07500000000000001,0.005,0.725,40.84675362191056,1.6111575458105243
0.07500000000000001,0.005,0.8,30.588538855624122,1.4855587322283736
0.07500000000000001,0.005884519781214263,0.05,343.4062398317584,2.5358081822048635
0.07500000000000001,0.005884519781214263,0.125,150.2618046656172,2.176848600473476
0.07500000000000001,0.005884519781214263,0.2,21.775894614111998,1.3379760060673611
0.07500000000000001,0.005884519781214263,0.27499999999999997,25.444081850989804,1.4055867839873448
0.07500000000000001,0.005884519781214263,0.35,47.88430646512388,1.6801932016745555
0.07500000000000001,0.005884519781214263,0.425,211.29879747822474,2.3248970254476875
0.07500000000000001,0.005884519781214263,0.49999999999999994,48.31543583577843,1.6840859015038496
0.07500000000000001,0.005884519781214263,0.5750000000000001,33.90539956589758,1.5302688667853475
0.07500000000000001,0.005884519781214263,0.65,37.46772893918342,1.5736573696597955
0.07500000000000001,0.005884519781214263,0.725,23.009489371994817,1.3619069808856956
0.07500000000000001,0.005884519781214263,0.8,66.42158678948951,1.8223092465361934
0.07500000000000001,0.006925514611100392,0.05,318.33572906993913,2.5028853852974016
0.07500000000000001,0.006925514611100392,0.125,187.313142398262,2.2725682497233772
0.07500000000000001,0.006925514611100392,0.2,92.7157478234752,1.9671535055790597
0.07500000000000001,0.006925514611100392,0.27499999999999997,9.64767482691031,0.9844226572278338
0.07500000000000001,0.006925514611100392,0.35,18.282186183031975,1.262028127418465
0.07500000000000001,0.006925514611100392,0.425,13.862713129760845,1.1418482361900408
0.07500000000000001,0.006925514611100392,0.49999999999999994,74.87733093404285,1.874350355210866
0.07500000000000001,0.006925514611100392,0.5750000000000001,26.89289374727347,1.4296375359851556
0.07500000000000001,0.006925514611100392,0.65,42.776360441629095,1.6312038305543903
0.07500000000000001,0.006925514611100392,0.725,30.986378984701066,1.4911708282933474
0.07500000000000001,0.006925514611100392,0.8,37.518106318690386,1.5742409097683778
0.07500000000000001,0.008150665544821734,0.05,355.8416008369644,2.5512567193460036
0.07500000000000001,0.008150665544821734,0.125,89.34194474980555,1.9510554017390973
0.07500000000000001,0.008150665544821734,0.2,85.35247441611986,1.9312161160739467
0.07500000000000001,0.008150665544821734,0.27499999999999997,9.870148063622773,0.9943236676374206
0.07500000000000001,0.008150665544821734,0.35,10.420772396540746,1.0178999104340767
0.07500000000000001,0.008150665544821734,0.425,4.396103816787589,0.6430679400129622
0.07500000000000001,0.008150665544821734,0.49999999999999994,17.623731156402034,1.246097859189146
0.07500000000000001,0.008150665544821734,0.5750000000000001,29.29126195168319,1.4667380827381469
0.07500000000000001,0.008150665544821734,0.65,112.24768010712224,2.050177373932939
0.07500000000000001,0.008150665544821734,0.725,30.411889993766547,1.4830434108826307
0.07500000000000001,0.008150665544821734,0.8,90.89042502278063,1.958518134280305
0.07500000000000001,0.009592550525713006,0.05,170.48492323275408,2.231685978364672
0.07500000000000001,0.009592550525713006,0.125,85.48690415488838,1.9318995897120368
0.07500000000000001,0.009592550525713006,0.2,33.75872362309705,1.5283860181098734
0.07500000000000001,0.009592550525713006,0.27499999999999997,33.59027096737863,1.526213507240374
0.07500000000000001,0.009592550525713006,0.35,11.980083098908183,1.0784598305134019
0.07500000000000001,0.009592550525713006,0.425,28.1450200137377,1.4494015618202662
0.07500000000000001,0.009592550525713006,0.49999999999999994,49.481519274567276,1.6944430256869043
0.07500000000000001,0.009592550525713006,0.5750000000000001,15.450215605148482,1.1889345443092623
0.07500000000000001,0.009592550525713006,0.65,24.006048277999614,1.3803206751629469
0.07500000000000001,0.009592550525713006,0.725,61.522056687077246,1.789030845533922
0.07500000000000001,0.009592550525713006,0.8,51.86339207947849,1.7148609180103327
0.07500000000000001,0.011289510664171094,0.05,272.89193017063474,2.4359906931115156
0.07500000000000001,0.011289510664171094,0.125,62.050498019868634,1.7927452715142467
0.07500000000000001,0.011289510664171094,0.2,27.932245858958062,1.446105856035415
0.07500000000000001,0.011289510664171094,0.27499999999999997,29.4311186569586,1.4688067696535074
0.07500000000000001,0.011289510664171094,0.35,17.321145464414663,1.2385766089529842
0.07500000000000001,0.011289510664171094,0.425,30.497622533578163,1.4842659848945776
0.07500000000000001,0.011289510664171094,0.49999999999999994,53.27041882541961,1.7264861113306071
0.07500000000000001,0.011289510664171094,0.5750000000000001,17.76255335437304,1.2495053954520636
0.07500000000000001,0.011289510664171094,0.65,20.139146496052998,1.3040410610582667
0.07500000000000001,0.011289510664171094,0.725,17.17135826402554,1.2348046494556437
0.07500000000000001,0.011289510664171094,0.8,5.280315491420806,0.7226598717932441
0.07500000000000001,0.013286669764708835,0.05,89.797983857814,1.9532665860074434
0.07500000000000001,0.013286669764708835,0.125,233.16207043641717,2.3676579031198677
0.07500000000000001,0.013286669764708835,0.2,143.85863428359033,2.1579359330263834
0.07500000000000001,0.013286669764708835,0.27499999999999997,35.14113349728233,1.5458157658011553
0.07500000000000001,0.013286669764708835,0.35,12.719913364108985,1.104484153323595
0.07500000000000001,0.013286669764708835,0.425,7.936301643146063,0.8996181661350644
0.07500000000000001,0.013286669764708835,0.49999999999999994,98.55250153639571,1.9936676523563535
0.07500000000000001,0.013286669764708835,0.5750000000000001,27.82433804803442,1.4444248410927993
0.07500000000000001,0.013286669764708835,0.65,8.015232327012558,0.9039161151963686
0.07500000000000001,0.013286669764708835,0.725,23.27645638025768,1.3669168637939486
0.07500000000000001,0.013286669764708835,0.8,14.648245436710345,1.1657856081175042
0.07500000000000001,0.015637134211378124,0.05,71.26290098580874,1.8528634977299097
0.07500000000000001,0.015637134211378124,0.125,314.49567325349244,2.4976146749162362
0.07500000000000001,0.015637134211378124,0.2,40.27803441758049,1.6050682686733584
0.07500000000000001,0.015637134211378124,0.27499999999999997,15.924509528461625,1.2020660650348336
0.07500000000000001,0.015637134211378124,0.35,42.60368438898998,1.6294471587416008
0.07500000000000001,0.015637134211378124,0.425,21.71698694465088,1.3367995702684135
0.07500000000000001,0.015637134211378124,0.49999999999999994,16.30847369648039,1.2124133174955822
0.07500000000000001,0.015637134211378124,0.5750000000000001,29.854324261772614,1.47500724558296
0.07500000000000001,0.015637134211378124,0.65,31.406573617364252,1.4970205584857224
0.07500000000000001,0.015637134211378124,0.725,72.32638405736373,1.8592967531769078
0.07500000000000001,0.015637134211378124,0.8,12.573021346188757,1.0994396528893946
0.07500000000000001,0.018403405117671374,0.05,57.67605621887327,1.7609955564801385
0.07500000000000001,0.018403405117671374,0.125,117.10299090202199,2.0685679874349256
0.07500000000000001,0.018403405117671374,0.2,47.14421580391207,1.6734284160862798
0.07500000000000001,0.018403405117671374,0.27499999999999997,9.979925606592216,0.9991273039359774
